#{"t_start": 1710277116.1019554, "env_id": "None"}
r,l,t
69.0,600,0.999657
59.0,600,1.991981
68.0,600,3.006959
76.0,600,4.004525
61.0,600,5.005634
66.0,600,5.999711
76.0,600,6.998799
84.0,600,7.999195
60.0,600,8.996861
69.0,600,10.006485
65.0,600,11.007046
83.0,600,12.010258
72.0,600,13.019135
74.0,600,14.021923
64.0,600,15.026184
